EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.argouml.cognitive.ToDoItem","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ToDoItem.java","getOffenders()","org.argouml.cognitive.ListSet","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ListSet.java"
"org.argouml.uml.ui.UMLModelElementListModel2","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLModelElementListModel2.java","buildPopup(JPopupMenu, int)","org.argouml.uml.ui.foundation.core.UMLClassifierParameterListModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLClassifierParameterListModel.java"
"org.argouml.uml.ui.ActionSaveAllGraphics","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionSaveAllGraphics.java","getFileChooser(Project)","org.argouml.kernel.Project","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/Project.java"
"org.argouml.uml.ui.ActionSaveAllGraphics","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionSaveAllGraphics.java","saveGraphicsToFile(File, CmdSaveGraphics, boolean)","org.argouml.uml.ui.ActionSaveGraphics","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionSaveGraphics.java"
"org.argouml.uml.ui.behavior.use_cases.ActionNewActor","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewActor.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.persistence.XmiFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/XmiFilePersister.java","doSave(Project, File)","org.argouml.persistence.UmlFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UmlFilePersister.java"
"org.argouml.persistence.XmiFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/XmiFilePersister.java","doSave(Project, File)","org.argouml.persistence.ZargoFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ZargoFilePersister.java"
"org.argouml.persistence.XmiFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/XmiFilePersister.java","doLoad(File)","org.argouml.persistence.XMIParser","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/XMIParser.java"
"org.argouml.cognitive.ui.KnowledgeTypeNode","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/KnowledgeTypeNode.java","getTypes()","org.argouml.cognitive.critics.Critic","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/Critic.java"
"org.argouml.persistence.ZipFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ZipFilePersister.java","doLoad(File)","org.argouml.persistence.XmiFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/XmiFilePersister.java"
"org.argouml.ui.ActionImportXMI","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionImportXMI.java","actionPerformed(ActionEvent)","org.argouml.persistence.PersistenceManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PersistenceManager.java"
"org.argouml.ui.ActionImportXMI","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionImportXMI.java","actionPerformed(ActionEvent)","org.argouml.ui.ActionExportXMI","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionExportXMI.java"
"org.argouml.uml.ui.model_management.ActionAddPackage","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionAddPackage.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.cognitive.critics.Critic","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/Critic.java","postItem(ToDoItem, Object, Designer)","org.argouml.cognitive.Designer","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/Designer.java"
"org.argouml.uml.cognitive.critics.CrNameConflict","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrNameConflict.java","initWizard(Wizard)","org.argouml.uml.cognitive.critics.WizMEName","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/WizMEName.java"
"org.argouml.persistence.TodoListMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TodoListMemberFilePersister.java","save(ProjectMember, Writer, Integer)","org.argouml.persistence.UmlFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UmlFilePersister.java"
"org.argouml.persistence.TodoListMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TodoListMemberFilePersister.java","save(ProjectMember, Writer, Integer)","org.argouml.persistence.DiagramMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/DiagramMemberFilePersister.java"
"org.argouml.uml.cognitive.critics.CrConstructorNeeded","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrConstructorNeeded.java","predicate2(Object, Designer)","org.argouml.pattern.cognitive.critics.CrConsiderSingleton","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrConsiderSingleton.java"
"org.argouml.uml.ui.SaveGraphicsManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/SaveGraphicsManager.java","getSaveCommandBySuffix(String)","org.argouml.util.FileFilters","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FileFilters.java"
"org.argouml.uml.diagram.ui.FigCompartment","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigCompartment.java","setBoundsImpl(int, int, int, int)","org.argouml.uml.diagram.ui.FigFeaturesCompartment","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigFeaturesCompartment.java"
"org.argouml.uml.diagram.ui.FigCompartment","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigCompartment.java","setBoundsImpl(int, int, int, int)","org.argouml.uml.diagram.static_structure.ui.FigClass","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigClass.java"
"org.argouml.pattern.cognitive.critics.CrSingletonViolatedOnlyPrivateConstructors","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrSingletonViolatedOnlyPrivateConstructors.java","predicate2(Object, Designer)","org.argouml.uml.cognitive.critics.CrConstructorNeeded","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrConstructorNeeded.java"
"org.argouml.pattern.cognitive.critics.CrSingletonViolatedOnlyPrivateConstructors","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrSingletonViolatedOnlyPrivateConstructors.java","predicate2(Object, Designer)","org.argouml.pattern.cognitive.critics.CrSingletonViolatedMissingStaticAttr","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/CrSingletonViolatedMissingStaticAttr.java"
"org.argouml.uml.ui.behavior.common_behavior.ActionNewSignal","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewSignal.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.uml.ui.behavior.common_behavior.ActionNewAction","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewAction.java","actionPerformed(ActionEvent)","org.argouml.uml.generator.ParserDisplay","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ParserDisplay.java"
"org.argouml.uml.ui.behavior.common_behavior.ActionNewAction","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewAction.java","actionPerformed(ActionEvent)","org.argouml.uml.ui.UMLStimulusActionTextProperty","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLStimulusActionTextProperty.java"
"org.argouml.uml.ui.behavior.common_behavior.ActionNewAction","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewAction.java","getAction(String, Object)","org.argouml.uml.ui.behavior.state_machines.ActionNewEvent","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewEvent.java"
"org.argouml.model.uml.NSUMLModelEventPump","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/NSUMLModelEventPump.java","register(Map, NSUMLEventListener)","org.argouml.model.uml.NSUMLEventListener","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/NSUMLModelEventPump.java"
"org.argouml.ui.PredicateMType","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FindDialog.java","toString()","org.argouml.uml.ui.behavior.common_behavior.UMLReceptionSignalComboBoxModel","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UMLReceptionSignalComboBoxModel.java"
"org.argouml.ui.ArgoDialog","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ArgoDialog.java","nameButton(AbstractButton, String)","org.argouml.cognitive.ui.AddToDoItemDialog","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/AddToDoItemDialog.java"
"org.argouml.model.uml.NSUMLEventListener","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/NSUMLModelEventPump.java","fire(PropertyChangeEvent)","org.argouml.model.uml.NSUMLModelEventPump","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/NSUMLModelEventPump.java"
"org.argouml.persistence.TodoParser","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TodoParser.java","handleStartElement(XMLElement)","org.argouml.persistence.TodoTokenTable","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TodoTokenTable.java"
"org.argouml.persistence.TodoParser","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TodoParser.java","handleEndElement(XMLElement)","org.argouml.persistence.TodoTokenTable","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TodoTokenTable.java"
"org.argouml.uml.diagram.collaboration.ui.FigAssociationRole","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigAssociationRole.java","addMessage(FigMessage)","org.argouml.uml.diagram.ui.FigMessage","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigMessage.java"
"org.argouml.uml.diagram.ui.ActionAddExtensionPoint","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionAddExtensionPoint.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.uml.ui.foundation.core.ActionNewInterface","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionNewInterface.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.uml.diagram.use_case.ui.FigUseCase","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigUseCase.java","getPopUpActions(MouseEvent)","org.argouml.uml.diagram.static_structure.ui.FigInterface","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigInterface.java"
"org.argouml.uml.diagram.use_case.ui.FigUseCase","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigUseCase.java","getPopUpActions(MouseEvent)","org.argouml.uml.diagram.static_structure.ui.FigClass","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigClass.java"
"org.argouml.util.FileFilters","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FileFilters.java","getSuffix(FileFilter)","org.argouml.uml.ui.ActionSaveGraphics","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ActionSaveGraphics.java"
"org.argouml.model.uml.EventListenerList","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UmlModelEventPump.java","remove(EventKey, MElementListener)","org.argouml.model.uml.EventKey","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UmlModelEventPump.java"
"org.argouml.model.uml.EventListenerList","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UmlModelEventPump.java","getListenerCount(Object, EventKey)","org.argouml.model.uml.EventKey","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UmlModelEventPump.java"
"org.argouml.uml.diagram.state.ui.FigJunctionState","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigJunctionState.java","clone()","org.argouml.uml.diagram.state.ui.FigBranchState","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigBranchState.java"
"org.argouml.uml.diagram.sequence.ui.SelectionClassifierRole","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/SelectionClassifierRole.java","dragHandle(int, int, int, int, Handle)","org.argouml.uml.diagram.sequence.ui.FigClassifierRole","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/FigClassifierRole.java"
"org.argouml.uml.ui.behavior.use_cases.PropPanelUseCase","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PropPanelUseCase.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.ui.SettingsTabPreferences","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/SettingsTabPreferences.java","getModuleVersion()","org.argouml.ui.SettingsTabEnvironment","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/SettingsTabEnvironment.java"
"org.argouml.ui.SettingsTabEnvironment","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/SettingsTabEnvironment.java","getModuleVersion()","org.argouml.ui.SettingsTabPreferences","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/SettingsTabPreferences.java"
"org.argouml.persistence.DiagramMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/DiagramMemberFilePersister.java","save(ProjectMember, Writer, Integer)","org.argouml.persistence.UmlFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/UmlFilePersister.java"
"org.argouml.persistence.DiagramMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/DiagramMemberFilePersister.java","save(ProjectMember, Writer, Integer)","org.argouml.persistence.TodoListMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TodoListMemberFilePersister.java"
"org.argouml.persistence.DiagramMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/DiagramMemberFilePersister.java","load(Project, InputStream)","org.argouml.ui.ProjectBrowser","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ProjectBrowser.java"
"org.argouml.persistence.DiagramMemberFilePersister","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/DiagramMemberFilePersister.java","load(Project, InputStream)","org.argouml.persistence.PGMLParser","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/PGMLParser.java"
"org.argouml.uml.ui.AbstractActionNavigate","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/AbstractActionNavigate.java","actionPerformed(ActionEvent)","org.argouml.ui.targetmanager.TargetManager","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/TargetManager.java"
"org.argouml.model.uml.ModelManagementFactoryImpl","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ModelManagementFactoryImpl.java","doCopyPackage(MPackage, MPackage)","org.argouml.model.uml.ExtensionMechanismsFactoryImpl","https://github.com/antoineBarbez/feature_envy/blob/master/argouml/ExtensionMechanismsFactoryImpl.java"
